wiki_id,wiki_birthdate,wiki_deathdate,wiki_name,wiki_work,wiki_gender,wiki_uri
wiki_179,1867-05-07 00:00:00,1925-12-05 00:00:00,Władysław Reymont,The Peasants	The Promised Land,male,http://www.wikidata.org/entity/Q121180
wiki_180,-0430-01-01 00:00:00,-0354-01-01 00:00:00,Xenophon,,male,http://www.wikidata.org/entity/Q129772
wiki_181,1884-01-20 00:00:00,1937-03-10 00:00:00,Yevgeny Zamyatin,We,male,http://www.wikidata.org/entity/Q204868
wiki_182,1818-01-14 00:00:00,1898-03-12 00:00:00,Zachris Topelius,,male,http://www.wikidata.org/entity/Q139549
wiki_183,1891-01-07 00:00:00,1960-01-28 00:00:00,Zora Neale Hurston,Their Eyes Were Watching God,female,http://www.wikidata.org/entity/Q220480
wiki_184,1840-04-02 00:00:00,1902-09-29 00:00:00,Émile Zola,Les Rougon-Macquart	Thérèse Raquin	J’accuse…!	Nana,male,http://www.wikidata.org/entity/Q504
wiki_185,1837-01-01 00:00:00,1927-01-24 00:00:00,Agnes Maule Machar,,female,http://www.wikidata.org/entity/Q4693084
wiki_186,1971-07-22 00:00:00,,Akhil Sharma,,male,http://www.wikidata.org/entity/Q4700740
wiki_187,1913-03-09 00:00:00,1972-03-19 00:00:00,Albert Mannheimer,,male,http://www.wikidata.org/entity/Q4710787
wiki_188,1741-11-09 00:00:00,1816-09-23 00:00:00,Alessandro Verri,,male,http://www.wikidata.org/entity/Q780989
wiki_189,1906-05-23 00:00:00,1995-04-13 00:00:00,Allan Scott,,male,http://www.wikidata.org/entity/Q2837768
wiki_190,1827-12-22 00:00:00,1914-08-13 00:00:00,Anders Petersen,,male,http://www.wikidata.org/entity/Q4753894
wiki_191,1918-07-24 00:00:00,2017-05-12 00:00:00,Antonio Candido,,male,http://www.wikidata.org/entity/Q1139047
wiki_192,1874-04-10 00:00:00,1952-01-21 00:00:00,Arturo Castiglioni,,male,http://www.wikidata.org/entity/Q3624514
wiki_193,1949-10-13 00:00:00,,Babaloo Mandel,,male,http://www.wikidata.org/entity/Q179555
wiki_194,1858-05-19 00:00:00,1922-03-21 00:00:00,C. V. Raman Pillai,,male,http://www.wikidata.org/entity/Q5006916
wiki_195,1924-09-21 00:00:00,1996-07-12 00:00:00,Collin Wilcox,,male,http://www.wikidata.org/entity/Q2983406
wiki_196,1950-09-07 00:00:00,,David Bradley,The Chaneysville Incident,male,http://www.wikidata.org/entity/Q5231656
wiki_197,1957-04-01 00:00:00,,David Kessler,,male,http://www.wikidata.org/entity/Q5235975
wiki_198,1922-12-03 00:00:00,1992-09-03 00:00:00,Eli Mandel,,male,http://www.wikidata.org/entity/Q3050883
wiki_199,1840-09-20 00:00:00,1906-03-02 00:00:00,Ellen Mary Clerke,,female,http://www.wikidata.org/entity/Q5364935
wiki_200,1979-01-01 00:00:00,,Emily St. John Mandel,,female,http://www.wikidata.org/entity/Q3052385
wiki_201,1952-04-12 00:00:00,,Gary Soto,,male,http://www.wikidata.org/entity/Q5525966
wiki_202,1957-10-01 00:00:00,,George Steinmetz,,male,http://www.wikidata.org/entity/Q1508284
wiki_203,1907-07-13 00:00:00,2002-12-19 00:00:00,George Weller,,male,http://www.wikidata.org/entity/Q1167088
wiki_204,1971-02-24 00:00:00,,Gillian Flynn,Dark Places	Gone Girl,female,http://www.wikidata.org/entity/Q311755
wiki_205,1938-05-19 00:00:00,,Girish Karnad,,male,http://www.wikidata.org/entity/Q3518444
wiki_206,1983-11-29 00:00:00,,Girish Kohli,,male,http://www.wikidata.org/entity/Q16222256
wiki_207,1950-01-01 00:00:00,,Hank Hanegraaff,,male,http://www.wikidata.org/entity/Q1057516
wiki_208,1978-06-09 00:00:00,,Hayden Schlossberg,,male,http://www.wikidata.org/entity/Q3112667
wiki_209,1955-01-01 00:00:00,,Janice Galloway,,female,http://www.wikidata.org/entity/Q370851
wiki_210,1740-01-01 00:00:00,1806-07-16 00:00:00,Jean-Louis de Lolme,,male,http://www.wikidata.org/entity/Q116870
wiki_211,1944-01-01 00:00:00,,John Carroll,,male,http://www.wikidata.org/entity/Q6225292
wiki_212,1972-01-01 00:00:00,,John Daniell,,male,http://www.wikidata.org/entity/Q6228535
wiki_213,1873-01-01 00:00:00,1933-06-27 00:00:00,John Grey,,male,http://www.wikidata.org/entity/Q3181645
wiki_214,1938-11-12 00:00:00,,John Metcalf,,male,http://www.wikidata.org/entity/Q6248573
wiki_215,1861-01-01 00:00:00,1899-03-02 00:00:00,John Owen Jones,,male,http://www.wikidata.org/entity/Q6251454
wiki_216,1864-02-29 00:00:00,1942-03-17 00:00:00,Josef Svatopluk Machar,,male,http://www.wikidata.org/entity/Q713271
wiki_217,1915-03-10 00:00:00,2012-10-26 00:00:00,Joža Horvat,,male,http://www.wikidata.org/entity/Q1562305
wiki_218,1881-00-00 00:00:00,1969-00-00 00:00:00,Kathleen Dalziel,,female,http://www.wikidata.org/entity/Q21078457
wiki_219,2000-01-01 00:00:00,,Kazuma Shinjō,,male,http://www.wikidata.org/entity/Q1737557
wiki_220,1890-11-02 00:00:00,1954-03-05 00:00:00,Kunio Kishida,,male,http://www.wikidata.org/entity/Q1700094
wiki_221,1927-12-21 00:00:00,2008-04-08 00:00:00,Kunio Ogawa,,male,http://www.wikidata.org/entity/Q1381627
wiki_222,1922-12-07 00:00:00,2014-06-30 00:00:00,Maria Luisa Spaziani,,female,http://www.wikidata.org/entity/Q2529303
wiki_223,1796-07-10 00:00:00,1848-07-28 00:00:00,María Josefa García Granados,,female,http://www.wikidata.org/entity/Q6782028
wiki_224,1991-03-30 00:00:00,,Michelle Izmaylov,,female,http://www.wikidata.org/entity/Q11242247
wiki_225,1960-01-26 00:00:00,,Nick Flynn,,male,http://www.wikidata.org/entity/Q15513166
wiki_226,1913-01-01 00:00:00,1998-01-01 00:00:00,Padma Gole,,female,http://www.wikidata.org/entity/Q7123830
wiki_227,1940-01-01 00:00:00,,Padma Sachdev,,female,http://www.wikidata.org/entity/Q2045965
wiki_228,1977-07-27 00:00:00,,Parag Khanna,,male,http://www.wikidata.org/entity/Q2051465
wiki_229,1928-07-11 00:00:00,2002-11-07 00:00:00,Pedro Juan Soto,,male,http://www.wikidata.org/entity/Q2919665
wiki_230,1969-00-00 00:00:00,,Pramod Raman,,male,http://www.wikidata.org/entity/Q21064209
wiki_231,1946-12-15 00:00:00,,Ramiz Rovshan,,male,http://www.wikidata.org/entity/Q616949
wiki_232,1976-07-14 00:00:00,,Ranj Dhaliwal,,male,http://www.wikidata.org/entity/Q7293086
wiki_233,1922-07-14 00:00:00,2012-07-18 00:00:00,Robert Creamer,,male,http://www.wikidata.org/entity/Q3434866
wiki_234,1898-05-23 00:00:00,1989-10-15 00:00:00,Scott O'Dell,Island of the Blue Dolphins,male,http://www.wikidata.org/entity/Q114509
wiki_235,1915-09-13 00:00:00,1976-03-22 00:00:00,Sergey Smirnov,,male,http://www.wikidata.org/entity/Q4424769
wiki_236,1975-07-13 00:00:00,,Steven Galloway,,male,http://www.wikidata.org/entity/Q7614734
wiki_237,1865-02-19 00:00:00,1952-11-26 00:00:00,Sven Hedin,,male,http://www.wikidata.org/entity/Q154759
wiki_238,1961-01-01 00:00:00,,Sven Regener,Herr Lehmann,male,http://www.wikidata.org/entity/Q73909
wiki_239,1973-05-22 00:00:00,,Thomas Taylor,,male,http://www.wikidata.org/entity/Q7794376
wiki_240,1971-03-20 00:00:00,,Touré,,male,http://www.wikidata.org/entity/Q3535581
wiki_241,1969-01-01 00:00:00,,Vanda Symon,,female,http://www.wikidata.org/entity/Q7914296
wiki_242,1778-08-23 00:00:00,1826-09-01 00:00:00,William Burt,,male,http://www.wikidata.org/entity/Q8006191
wiki_243,1928-09-15 00:00:00,,William Weir,,male,http://www.wikidata.org/entity/Q8020155
wiki_244,1923-10-06 00:00:00,2015-02-28 00:00:00,Yaşar Kemal,"Memed, My Hawk	Teneke",male,http://www.wikidata.org/entity/Q327142
wiki_245,1891-02-28 00:00:00,1938-01-25 00:00:00,Yevgeny Polivanov,,male,http://www.wikidata.org/entity/Q728476
wiki_246,1907-03-05 00:00:00,1975-05-10 00:00:00,Zygmunt Haupt,,male,http://www.wikidata.org/entity/Q4496630
wiki_247,1963-01-01 00:00:00,,Adam Browne,,male,http://www.wikidata.org/entity/Q4678796
wiki_248,1931-09-13 00:00:00,,Adrienne Kennedy,,female,http://www.wikidata.org/entity/Q377490
wiki_249,1959-01-01 00:00:00,,Alai,,male,http://www.wikidata.org/entity/Q709542
wiki_250,1910-07-22 00:00:00,1983-09-29 00:00:00,Alan Moorehead,,male,http://www.wikidata.org/entity/Q922484
wiki_251,1870-10-13 00:00:00,1945-08-19 00:00:00,Albert Jay Nock,,male,http://www.wikidata.org/entity/Q2634091
wiki_252,1938-05-19 00:00:00,,Albert Lindemann,,male,http://www.wikidata.org/entity/Q535954
wiki_253,1952-09-18 00:00:00,,Alberto Ríos,,male,http://www.wikidata.org/entity/Q4712189
wiki_254,1915-03-11 00:00:00,1992-01-04 00:00:00,Alejandro Carrión,,male,http://www.wikidata.org/entity/Q1788254
wiki_255,1944-05-20 00:00:00,,Alejandro Dolina,,male,http://www.wikidata.org/entity/Q2622356
wiki_256,1826-11-12 00:00:00,1882-07-19 00:00:00,Alejandro Tapia y Rivera,,male,http://www.wikidata.org/entity/Q4714689
wiki_257,1966-10-23 00:00:00,,Alex Flinn,,female,http://www.wikidata.org/entity/Q276355
wiki_258,1899-01-01 00:00:00,1965-01-01 00:00:00,Alexander King,,male,http://www.wikidata.org/entity/Q4719306
wiki_259,1851-01-15 00:00:00,1934-09-26 00:00:00,Alexander Moszkowski,,male,http://www.wikidata.org/entity/Q91288
wiki_260,1749-08-20 00:00:00,1802-09-12 00:00:00,Alexander Radishchev,Journey from St. Petersburg to Moscow,male,http://www.wikidata.org/entity/Q217470
wiki_261,1888-01-01 00:00:00,,Alfred Machin,,male,http://www.wikidata.org/entity/Q4723109
wiki_262,1957-01-01 00:00:00,,Allie Bates,,female,http://www.wikidata.org/entity/Q4732507
wiki_263,1851-08-23 00:00:00,1930-03-12 00:00:00,Alois Jirásek,Ancient Bohemian Legends	Bratrstvo	F. L. Věk,male,http://www.wikidata.org/entity/Q161368
wiki_264,1870-08-27 00:00:00,1919-05-24 00:00:00,Amado Nervioso,,male,http://www.wikidata.org/entity/Q452130
wiki_265,2000-01-01 00:00:00,,Andrea Cagan,,female,http://www.wikidata.org/entity/Q387891
wiki_266,1959-12-14 00:00:00,,Andreas Mand,,male,http://www.wikidata.org/entity/Q499405
wiki_267,1956-01-01 00:00:00,,Andrew Duncan,,male,http://www.wikidata.org/entity/Q4756850
wiki_268,1952-10-26 00:00:00,,Andrew Motion,,male,http://www.wikidata.org/entity/Q506410
wiki_269,1962-05-08 00:00:00,,Andrew Williams,,male,http://www.wikidata.org/entity/Q16194864
wiki_270,1977-05-19 00:00:00,,Andy Greenwald,,male,http://www.wikidata.org/entity/Q4760743
wiki_271,1892-11-19 00:00:00,1977-09-21 00:00:00,Angus McGill Mowat,,male,http://www.wikidata.org/entity/Q21608121
wiki_272,1975-09-05 00:00:00,,Anil Dash,,male,http://www.wikidata.org/entity/Q4764630
wiki_273,1937-06-24 00:00:00,,Anita Desai,Fire on the Mountain,female,http://www.wikidata.org/entity/Q268495
wiki_274,1887-01-21 00:00:00,1952-06-29 00:00:00,Anna Margolin,,female,http://www.wikidata.org/entity/Q4767283
wiki_275,1922-01-03 00:00:00,1999-04-22 00:00:00,Anne Szumigalski,,female,http://www.wikidata.org/entity/Q4768834
wiki_276,1958-06-30 00:00:00,,Anthony Ackroyd,,male,http://www.wikidata.org/entity/Q4771966
wiki_277,1916-08-22 00:00:00,2007-10-18 00:00:00,Anthony R. Michaelis,,male,http://www.wikidata.org/entity/Q573630
wiki_278,1912-11-16 00:00:00,1992-12-16 00:00:00,Anton Koolhaas,,male,http://www.wikidata.org/entity/Q2502688
wiki_279,1842-03-25 00:00:00,1911-03-07 00:00:00,Antonio Fogazzaro,,male,http://www.wikidata.org/entity/Q470067
wiki_280,1931-05-30 00:00:00,,Antonio Gamoneda,,male,http://www.wikidata.org/entity/Q602119
wiki_281,1899-06-13 00:00:00,1939-10-23 00:00:00,Antonio S. Pedreira,,male,http://www.wikidata.org/entity/Q4776948
wiki_282,1943-09-24 00:00:00,2012-03-25 00:00:00,Antonio Tabucchi,Pereira Maintains	Indian Nocturne,male,http://www.wikidata.org/entity/Q231781
wiki_283,1943-09-25 00:00:00,,Aram Saroyan,,male,http://www.wikidata.org/entity/Q4783946
wiki_284,1965-01-01 00:00:00,,Aravind Enrique Adyanthaya,,male,http://www.wikidata.org/entity/Q4784509
wiki_285,1877-07-17 00:00:00,1963-12-06 00:00:00,Archibald Henderson,,male,http://www.wikidata.org/entity/Q4786357
wiki_286,1950-07-15 00:00:00,,Arianna Huffington,The Cleveland Show	HuffPost,female,http://www.wikidata.org/entity/Q233397
wiki_287,1828-04-27 00:00:00,1891-03-23 00:00:00,August Becker,,male,http://www.wikidata.org/entity/Q90666
wiki_288,1936-07-10 00:00:00,2009-08-25 00:00:00,Bob Carroll,,male,http://www.wikidata.org/entity/Q4932024
wiki_289,1935-09-23 00:00:00,2004-05-13 00:00:00,Brian McNaughton,,male,http://www.wikidata.org/entity/Q4964744
wiki_290,1825-03-16 00:00:00,1890-06-01 00:00:00,Camilo Castelo Branco,Amor de Perdição,male,http://www.wikidata.org/entity/Q365423
wiki_291,1944-01-01 00:00:00,,Camilo José Vergara,,male,http://www.wikidata.org/entity/Q5026737
wiki_292,1914-06-07 00:00:00,1985-02-19 00:00:00,Carl Joachim Hambro,,male,http://www.wikidata.org/entity/Q5040377
wiki_293,1965-09-11 00:00:00,,Catriona Sparks,,female,http://www.wikidata.org/entity/Q5053975
wiki_294,1928-01-01 00:00:00,,Charles Black,,male,http://www.wikidata.org/entity/Q5075630
wiki_295,1950-11-04 00:00:00,,Charles Frazier,,male,http://www.wikidata.org/entity/Q1064454
wiki_296,1889-09-25 00:00:00,1930-02-28 00:00:00,Charles Kenneth Scott Moncrieff,,male,http://www.wikidata.org/entity/Q3666426
wiki_297,1950-07-19 00:00:00,,Charles Nicholl,,male,http://www.wikidata.org/entity/Q1065637
wiki_298,1900-08-10 00:00:00,1955-08-01 00:00:00,Charles Shaw,,male,http://www.wikidata.org/entity/Q3666413
wiki_299,1952-01-01 00:00:00,,Chris Browne,,male,http://www.wikidata.org/entity/Q716330
wiki_300,1979-01-01 00:00:00,,Chris Heffelfinger,,male,http://www.wikidata.org/entity/Q5106848
wiki_301,1967-10-20 00:00:00,,John McCabe,,male,http://www.wikidata.org/entity/Q6247413
wiki_302,1974-07-06 00:00:00,,Christopher Kelly,,male,http://www.wikidata.org/entity/Q15982089
wiki_303,1968-04-01 00:00:00,,Christopher Lloyd,,male,http://www.wikidata.org/entity/Q21174077
wiki_304,1962-01-24 00:00:00,,Christopher McDougall,,male,http://www.wikidata.org/entity/Q5112847
wiki_305,1926-06-10 00:00:00,2015-11-29 00:00:00,Christopher Middleton,,male,http://www.wikidata.org/entity/Q5112874
wiki_306,1965-09-06 00:00:00,2009-02-20 00:00:00,Christopher Nolan,,male,http://www.wikidata.org/entity/Q224912
wiki_307,1968-09-08 00:00:00,,Christopher Scheer,,male,http://www.wikidata.org/entity/Q5113197
wiki_308,1840-12-28 00:00:00,1902-02-05 00:00:00,Clarisse Bader,,female,http://www.wikidata.org/entity/Q5127076
wiki_309,1915-08-28 00:00:00,1997-12-13 00:00:00,Claude Roy,,male,http://www.wikidata.org/entity/Q867852
wiki_310,1951-05-01 00:00:00,,Colin McNaughton,,male,http://www.wikidata.org/entity/Q5145389
wiki_311,1971-01-01 00:00:00,,Colm Byrne,,male,http://www.wikidata.org/entity/Q5147660
wiki_312,1955-05-30 00:00:00,,Colm Tóibín,The Heather Blazing	The Story of the Night	The Blackwater Lightship	The Master	Brooklyn	The Empty Family	The Testament of Mary,male,http://www.wikidata.org/entity/Q470758
wiki_313,1969-01-01 00:00:00,,Colson Whitehead,The Intuitionist	John Henry Days	The Underground Railroad,male,http://www.wikidata.org/entity/Q509662
wiki_314,1952-01-01 00:00:00,,Consuelo Hernández,,female,http://www.wikidata.org/entity/Q5164529
wiki_315,1978-00-00 00:00:00,,Daniel Genis,,male,http://www.wikidata.org/entity/Q18206241
wiki_316,1962-11-30 00:00:00,,Daniel Keys Moran,,male,http://www.wikidata.org/entity/Q5217797
wiki_317,1977-10-07 00:00:00,,Daniel Smith,,male,http://www.wikidata.org/entity/Q17403089
wiki_318,1970-03-12 00:00:00,,Dave Eggers,A Heartbreaking Work of Staggering Genius	What Is the What	Zeitoun,male,http://www.wikidata.org/entity/Q589497
wiki_319,1953-05-11 00:00:00,,David Garrow,,male,http://www.wikidata.org/entity/Q5234042
wiki_320,1947-06-05 00:00:00,,David Hare,,male,http://www.wikidata.org/entity/Q1174676
wiki_321,1970-09-25 00:00:00,,David King,,male,http://www.wikidata.org/entity/Q3703224
wiki_322,1951-06-29 00:00:00,,David Kirkpatrick,,male,http://www.wikidata.org/entity/Q5236050
wiki_323,1971-02-25 00:00:00,,David Louis Edelman,,male,http://www.wikidata.org/entity/Q5236771
wiki_324,1931-01-01 00:00:00,,David Peppercorn,,male,http://www.wikidata.org/entity/Q5238514
wiki_325,1919-10-19 00:00:00,2005-12-12 00:00:00,David Pritchard,,male,http://www.wikidata.org/entity/Q3320465
wiki_326,1947-01-02 00:00:00,,David Shapiro,,male,http://www.wikidata.org/entity/Q5239678
wiki_327,1975-11-02 00:00:00,,David Sirota,,male,http://www.wikidata.org/entity/Q5239837
wiki_328,1913-12-08 00:00:00,1999-10-04 00:00:00,De Villiers Graaff,,male,http://www.wikidata.org/entity/Q1176135
wiki_329,1955-07-18 00:00:00,,Dean Young,,male,http://www.wikidata.org/entity/Q5246572
wiki_330,1835-01-01 00:00:00,1913-01-01 00:00:00,Deborah Alcock,,female,http://www.wikidata.org/entity/Q5248161
wiki_331,1925-08-09 00:00:00,1980-07-05 00:00:00,Don Nicholl,,male,http://www.wikidata.org/entity/Q3035866
wiki_332,1954-09-02 00:00:00,,Donald Margulies,,male,http://www.wikidata.org/entity/Q531705
wiki_333,1923-08-25 00:00:00,2001-11-09 00:00:00,Dorothy Dunnett,,female,http://www.wikidata.org/entity/Q273799
wiki_334,1912-02-16 00:00:00,1996-09-13 00:00:00,Dorothy Edith Simons,,female,http://www.wikidata.org/entity/Q5298402
wiki_335,1955-10-22 00:00:00,,Douglas Kennedy,,male,http://www.wikidata.org/entity/Q473030
wiki_336,1856-02-05 00:00:00,1947-02-12 00:00:00,Douglas Sladen,,male,http://www.wikidata.org/entity/Q5301978
wiki_337,1970-05-20 00:00:00,,Ebru Umar,,female,http://www.wikidata.org/entity/Q974029
wiki_338,1940-09-03 00:00:00,2015-04-13 00:00:00,Eduardo Galeano,Open Veins of Latin America,male,http://www.wikidata.org/entity/Q44575
wiki_339,1631-01-01 00:00:00,1675-01-01 00:00:00,Edward Cocker,,male,http://www.wikidata.org/entity/Q5342343
wiki_340,1716-03-00 00:00:00,1798-06-21 00:00:00,Edward Evans,,male,http://www.wikidata.org/entity/Q5342797
wiki_341,1923-01-01 00:00:00,2004-02-10 00:00:00,Edward Jablonski,,male,http://www.wikidata.org/entity/Q5343702
wiki_342,1948-12-02 00:00:00,,Elizabeth Berg,,female,http://www.wikidata.org/entity/Q13563137
wiki_343,1958-01-01 00:00:00,,Ellen Fein,,female,http://www.wikidata.org/entity/Q5364828
wiki_344,1960-12-22 00:00:00,,Felicitas Hoppe,,female,http://www.wikidata.org/entity/Q69139
wiki_345,1958-10-30 00:00:00,,Flora Fraser,,female,http://www.wikidata.org/entity/Q5460298
wiki_346,1521-01-01 00:00:00,1586-01-01 00:00:00,Francesco Sansovino,Ritratto delle più nobili et famose città d'Italia,male,http://www.wikidata.org/entity/Q724746
wiki_347,1859-01-18 00:00:00,1939-11-15 00:00:00,Frank Johnson Goodnow,,male,http://www.wikidata.org/entity/Q1443506
wiki_348,1953-07-29 00:00:00,,Frank McGuinness,,male,http://www.wikidata.org/entity/Q370940
wiki_349,1923-01-01 00:00:00,,Franklin B. Zimmerman,,male,http://www.wikidata.org/entity/Q5491287
wiki_350,1904-09-19 00:00:00,1996-10-12 00:00:00,Frederick Walter Gascoyne Miller,,male,http://www.wikidata.org/entity/Q16013702
wiki_351,1951-12-22 00:00:00,,Fred Stenson,,male,http://www.wikidata.org/entity/Q5496343
wiki_352,1981-09-06 00:00:00,,Frederick Charles Fripp,,male,http://www.wikidata.org/entity/Q5497515
wiki_353,1879-06-01 00:00:00,1957-04-11 00:00:00,Freeman Wills Crofts,The 12.30 from Croydon	Inspector French and the Starvel Tragedy,male,http://www.wikidata.org/entity/Q645074
wiki_354,1830-09-08 00:00:00,1914-03-25 00:00:00,Frédéric Mistral,Mirèio	Lou Tresor dóu Felibrige,male,http://www.wikidata.org/entity/Q42596
wiki_355,1832-12-08 00:00:00,1902-11-16 00:00:00,G. A. Henty,,male,http://www.wikidata.org/entity/Q639274
wiki_356,1934-05-22 00:00:00,,Garry Wills,,male,http://www.wikidata.org/entity/Q5524249
wiki_357,1933-01-01 00:00:00,,Gavan Daws,,male,http://www.wikidata.org/entity/Q5527990
wiki_358,1914-07-15 00:00:00,1969-09-07 00:00:00,Gavin Maxwell,Ring of Bright Water,male,http://www.wikidata.org/entity/Q1496427
wiki_359,1915-09-19 00:00:00,1976-08-15 00:00:00,Gaëtan Picon,,male,http://www.wikidata.org/entity/Q3099933
wiki_360,1842-02-04 00:00:00,1927-02-19 00:00:00,Georg Brandes,,male,http://www.wikidata.org/entity/Q316045
wiki_361,1869-01-26 00:00:00,1902-08-28 00:00:00,George Douglas Brown,The House with the Green Shutters,male,http://www.wikidata.org/entity/Q3101534
wiki_362,1923-07-04 00:00:00,1996-05-18 00:00:00,George Elliott,,male,http://www.wikidata.org/entity/Q5538961
wiki_363,1896-10-01 00:00:00,1972-12-08 00:00:00,George Mills,,male,http://www.wikidata.org/entity/Q5542499
wiki_364,1854-01-01 00:00:00,1936-01-08 00:00:00,George Morgan,,male,http://www.wikidata.org/entity/Q5542618
wiki_365,1871-07-29 00:00:00,1952-06-22 00:00:00,George Parker Winship,,male,http://www.wikidata.org/entity/Q5543200
