id,hotel name,hotel_name-href,address_street,address_district,address_zip,address_country,number_reviews,rating,check-in from,check-out until,check-in until,check-out from,stars,Family rooms,Non-smoking rooms
461,Bed & Breakfast la Rosa dei Venti cinecittà,"https://www.booking.com/hotel/it/bed-amp-brekfast-la-rosa-dei-venti-cinecitta-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=ca720d2aa884026c&sr_order=hpe&ucfs=1&srpvid=ca720d2aa884026c&srepoch=1540518741&room1=A,A&hpos=4&hapos=799&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X799&from=searchresults;highlight_room=#hotelTmpl",Via Palmiro Togliatti 132,Appio Latino,00100 Rome,Italy,91,9.3,15:30,10:30,21:00,10:00,,TRUE,TRUE
462,Albachiara Guest House,"https://www.booking.com/hotel/it/albachiara-guest-house-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3f210e5c412b0209&sr_order=hpe&ucfs=1&srpvid=3f210e5c412b0209&srepoch=1540519353&room1=A,A&hpos=11&hapos=671&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X671&from=searchresults;highlight_room=#hotelTmpl",Via Albalonga 60,San Giovanni,00183 Rome,Italy,29,8.8,14:00,10:30,21:00,8:00,,FALSE,TRUE
463,Wood B&B,"https://www.booking.com/hotel/it/wood-b-amp-b.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=804d0ea04c4400d4&sr_order=hpe&ucfs=1&srpvid=804d0ea04c4400d4&srepoch=1540519489&room1=A,A&hpos=15&hapos=645&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X645&from=searchresults;highlight_room=#hotelTmpl",Viale Manzoni 26,Central Station,00185 Rome,Italy,445,7.2,15:00,10:00,22:00,7:00,,TRUE,TRUE
464,Bnb Drive In,"https://www.booking.com/hotel/it/bnb-drive-in-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=e9d60f68bfdf00ce&sr_order=hpe&ucfs=1&srpvid=e9d60f68bfdf00ce&srepoch=1540519890&room1=A,A&hpos=8&hapos=548&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X548&from=searchresults;highlight_room=#hotelTmpl",Via Tuscolana 1312,Appio Latino,00174 Rome,Italy,207,7.1,13:30,null,23:30,11:00,,FALSE,TRUE
465,Cosmopolitan B&B,"https://www.booking.com/hotel/it/cosmopolitan-b-amp-b-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=597e0d4b58730121&sr_order=hpe&ucfs=1&srpvid=597e0d4b58730121&srepoch=1540518807&room1=A,A&hpos=4&hapos=784&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X784&from=searchresults;highlight_room=#hotelTmpl",Via Ponzio Cominio  69,null,00175 Rome,Italy,48,8.4,12:00,11:00,18:00,7:00,,TRUE,TRUE
466,Monti Garden,"https://www.booking.com/hotel/it/monti-garden.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f666144469fc01c7&sr_order=hpe&ucfs=1&srpvid=f666144469fc01c7&srepoch=1540522377&room1=A,A&hpos=14&hapos=14&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X14&from=searchresults;highlight_room=#hotelTmpl",Via di San Martino ai Monti 22,Rione Monti,00184 Rome,Italy,307,8.5,11:00,10:30,19:00,5:00,,FALSE,TRUE
467,Principe Guesthouse,"https://www.booking.com/hotel/it/principe-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=0fb1137238660014&sr_order=hpe&ucfs=1&srpvid=0fb1137238660014&srepoch=1540521957&room1=A,A&hpos=8&hapos=98&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X98&from=searchresults;highlight_room=#hotelTmpl",Via Principe Amedeo 148,Central Station,00185 Rome,Italy,229,8.9,12:00,null,0:00,10:00,,TRUE,TRUE
468,Apartment  Appartamento Clivo,"https://www.booking.com/hotel/it/your-house-in-st-peter.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3b4e12a067ef017c&sr_order=hpe&ucfs=1&srpvid=3b4e12a067ef017c&srepoch=1540521536&room1=A,A&hpos=4&hapos=184&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X184&from=searchresults;highlight_room=#hotelTmpl",Clivo Delle Mura Vaticane 48,Vatican City - Prati,00136 Rome,Italy,45,9.2,14:00,10:00,20:30,6:00,,TRUE,TRUE
469,B&B Royal,"https://www.booking.com/hotel/it/b-amp-b-royal-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=12010e17e6ad006b&sr_order=hpe&ucfs=1&srpvid=12010e17e6ad006b&srepoch=1540519215&room1=A,A&hpos=14&hapos=704&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X704&from=searchresults;highlight_room=#hotelTmpl",Via Girolamo Vitelli 13,Aurelio,00167 Rome,Italy,495,8.1,14:00,10:00,20:00,8:00,,FALSE,FALSE
470,Lucky Home rooms,"https://www.booking.com/hotel/it/lucky-home-rooms.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=644a116c479d01c3&sr_order=hpe&ucfs=1&srpvid=644a116c479d01c3&srepoch=1540520921&room1=A,A&hpos=11&hapos=326&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X326&from=searchresults;highlight_room=#hotelTmpl",Via Buonarroti 39 Scala A  interno 16,null,00185 Rome,Italy,166,8.5,14:00,null,22:00,10:00,,FALSE,TRUE
471,Suite Dal Conte,"https://www.booking.com/hotel/it/suite-dal-conte.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=247e101858bc0267&sr_order=hpe&ucfs=1&srpvid=247e101858bc0267&srepoch=1540520242&room1=A,A&hpos=4&hapos=469&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X469&from=searchresults;highlight_room=#hotelTmpl",14 Via Milazzo,Central Station,00185 Rome,Italy,116,8.1,12:00,10:00,0:00,0:00,,FALSE,TRUE
472,Il Talismano,"https://www.booking.com/hotel/it/il-talismano.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=45d80d0785440044&sr_order=hpe&ucfs=1&srpvid=45d80d0785440044&srepoch=1540518671&room1=A,A&hpos=2&hapos=812&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X812&from=searchresults;highlight_room=#hotelTmpl",Via Carlo Alberto 43,Central Station,00184 Rome,Italy,246,9.1,10:30,10:00,20:00,7:00,,FALSE,TRUE
473,Dino Hostel,"https://www.booking.com/hotel/it/arhurhostel.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=fe3f0d8e5c5a0112&sr_order=hpe&ucfs=1&srpvid=fe3f0d8e5c5a0112&srepoch=1540518941&room1=A,A&hpos=2&hapos=752&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X752&from=searchresults;highlight_room=#hotelTmpl",Via Giolitti 213,Central Station,00185 Rome,Italy,1058,6.2,14:00,12:00,0:00,11:00,,TRUE,FALSE
474,Santa Maria Maggiore House,"https://www.booking.com/hotel/it/santa-maria-maggiore-house.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=42a310e431a8011d&sr_order=hpe&ucfs=1&srpvid=42a310e431a8011d&srepoch=1540520649&room1=A,A&hpos=15&hapos=390&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X390&from=searchresults;highlight_room=#hotelTmpl",Piazza Santa Maria Maggiore 12,Rione Monti,00185 Rome,Italy,527,8,9:00,10:00,13:00,0:00,,FALSE,TRUE
475,Rome City Hostel,"https://www.booking.com/hotel/it/romecity-hostel.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=baa30bd321ba0181&sr_order=hpe&ucfs=1&srpvid=baa30bd321ba0181&srepoch=1540518055&room1=A,A&hpos=2&hapos=947&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X947&from=searchresults;highlight_room=#hotelTmpl",Viale Ippocrate 91,Tiburtino,00161 Rome,Italy,393,7.6,13:00,null,0:00,11:00,,FALSE,TRUE
476,Roema Guest House,"https://www.booking.com/hotel/it/roema-guest-house.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=644a116c479d01c3&sr_order=hpe&ucfs=1&srpvid=644a116c479d01c3&srepoch=1540520921&room1=A,A&hpos=3&hapos=318&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X318&from=searchresults;highlight_room=#hotelTmpl",Via Gualtiero Serafino 20 2 piano,null,00136 Rome,Italy,410,8.7,14:00,10:00,22:00,0:00,,FALSE,TRUE
477,Imperial Suite Guest House,"https://www.booking.com/hotel/it/imperial-suite.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=adca11d3b6e40072&sr_order=hpe&ucfs=1&srpvid=adca11d3b6e40072&srepoch=1540521127&room1=A,A&hpos=4&hapos=274&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X274&from=searchresults;highlight_room=#hotelTmpl",Corso D'Italia 92,Via Veneto,00198 Rome,Italy,576,8.3,15:00,null,22:00,11:00,,FALSE,TRUE
478,Casa Leopold,"https://www.booking.com/hotel/it/largo-bartolomeo-perestrello-15.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=704b0cc0251101c3&sr_order=hpe&ucfs=1&srpvid=704b0cc0251101c3&srepoch=1540518530&room1=A,A&hpos=13&hapos=853&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X853&from=searchresults;highlight_room=#hotelTmpl",Largo Bartolomeo Perestrello 15,Prenestino,00176 Rome,Italy,31,9,13:00,10:00,20:00,7:00,,TRUE,TRUE
479,Nakissa Inn,"https://www.booking.com/hotel/it/nakissa-inn.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3b4e12a067ef017c&sr_order=hpe&ucfs=1&srpvid=3b4e12a067ef017c&srepoch=1540521536&room1=A,A&hpos=13&hapos=193&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X193&from=searchresults;highlight_room=#hotelTmpl",Via Cavour 266,Rione Monti,00185 Rome,Italy,282,7.9,14:00,null,23:00,10:00,,TRUE,TRUE
480,Apartment  La Fiaba Roma Apartment,"https://www.booking.com/hotel/it/la-fiaba-roma-apartment.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f4c90ee3fad50145&sr_order=hpe&ucfs=1&srpvid=f4c90ee3fad50145&srepoch=1540519624&room1=A,A&hpos=1&hapos=601&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X601&from=searchresults;highlight_room=#hotelTmpl",Giuseppe Carampi 13,Trionfale,00135 Rome,Italy,,,15:00,10:00,21:00,0:00,,FALSE,TRUE
481,Vertex Suite,"https://www.booking.com/hotel/it/daniele-bb.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=67fb0e7eefab001e&sr_order=hpe&ucfs=1&srpvid=67fb0e7eefab001e&srepoch=1540519422&room1=A,A&hpos=9&hapos=654&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X654&from=searchresults;highlight_room=#hotelTmpl",via principe amedeo 85,Central Station,00185 Rome,Italy,162,7,12:30,10:30,0:00,10:00,,FALSE,TRUE
482,B&B Oasi,"https://www.booking.com/hotel/it/oasi-roma.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=cd47132b826d0066&sr_order=hpe&ucfs=1&srpvid=cd47132b826d0066&srepoch=1540521816&room1=A,A&hpos=1&hapos=121&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X121&from=searchresults;highlight_room=#hotelTmpl",Via Principe Amedeo 85/A,Central Station,00185 Rome,Italy,304,7.9,14:00,null,0:00,10:00,,FALSE,TRUE
483,La Locanda di Piazza del Popolo,"https://www.booking.com/hotel/it/la-locanda-di-piazza-del-popolo.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=c6af1421fd5b02be&sr_order=hpe&ucfs=1&srpvid=c6af1421fd5b02be&srepoch=1540522308&room1=A,A&hpos=7&hapos=22&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X22&from=searchresults;highlight_room=#hotelTmpl",Via G.D.  Romagnosi 3,Villa Borghese Parioli,00196 Rome,Italy,709,8.4,14:00,11:00,17:00,9:00,,TRUE,TRUE
484,Fashion Lux,"https://www.booking.com/hotel/it/fashion-lux.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=dea70fd3685e02a9&sr_order=hpe&ucfs=1&srpvid=dea70fd3685e02a9&srepoch=1540520103&room1=A,A&hpos=8&hapos=503&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X503&from=searchresults;highlight_room=#hotelTmpl",via Michele di Lando 17,Nomentano,00162 Rome,Italy,444,8.4,14:30,10:30,22:00,8:00,,TRUE,TRUE
485,Colazione Al Vaticano Guest House,"https://www.booking.com/hotel/it/colazione-al-vaticano.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=7a62114acb730387&sr_order=hpe&ucfs=1&srpvid=7a62114acb730387&srepoch=1540520853&room1=A,A&hpos=6&hapos=336&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X336&from=searchresults;highlight_room=#hotelTmpl",Via Della Stazione Di San Pietro 40,Vatican City - Prati,00165 Rome,Italy,1050,8.4,12:00,null,20:00,10:00,,TRUE,FALSE
486,B&B Bel Ami,"https://www.booking.com/hotel/it/bel-ami.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=cd2f0db08d080390&sr_order=hpe&ucfs=1&srpvid=cd2f0db08d080390&srepoch=1540519009&room1=A,A&hpos=13&hapos=748&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X748&from=searchresults;highlight_room=#hotelTmpl",Via Corfinio 23,San Giovanni,00183 Rome,Italy,183,8.7,14:00,10:00,19:00,0:00,,FALSE,TRUE
487,Ohi Accommodation,"https://www.booking.com/hotel/it/ohi-accommodation.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=67fb0e7eefab001e&sr_order=hpe&ucfs=1&srpvid=67fb0e7eefab001e&srepoch=1540519422&room1=A,A&hpos=7&hapos=652&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X652&from=searchresults;highlight_room=#hotelTmpl",Via Volturno 7 Scala B,null,00185 Rome,Italy,93,8.6,14:00,11:00,20:00,0:00,,TRUE,TRUE
488,B&B Girasole VIII,"https://www.booking.com/hotel/it/b-amp-b-girasole-viii.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=45d80d0785440044&sr_order=hpe&ucfs=1&srpvid=45d80d0785440044&srepoch=1540518671&room1=A,A&hpos=6&hapos=816&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X816&from=searchresults;highlight_room=#hotelTmpl",Piazza Vittorio Emanuele II 138,Central Station,00185 Rome,Italy,221,8.2,14:00,null,22:00,10:00,,TRUE,FALSE
489,Roma Scout Center,"https://www.booking.com/hotel/it/roma-scout-center.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=3f210e5c412b0209&sr_order=hpe&ucfs=1&srpvid=3f210e5c412b0209&srepoch=1540519353&room1=A,A&hpos=7&hapos=667&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X667&from=searchresults;highlight_room=#hotelTmpl",Largo Dello Scautismo 1,Nomentano,00162 Rome,Italy,775,8.5,13:00,10:00,23:00,5:00,,TRUE,TRUE
490,Apartment  Da Anita,"https://www.booking.com/hotel/it/da-anita.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=645412373e530248&sr_order=hpe&ucfs=1&srpvid=645412373e530248&srepoch=1540521328&room1=A,A&hpos=1&hapos=226&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X226&from=searchresults;highlight_room=#hotelTmpl",Via Prenestina  42,null,00176 Rome,Italy,64,9.3,16:00,null,20:00,11:00,,TRUE,TRUE
491,Nights In Rome,"https://www.booking.com/hotel/it/nights-in-rome.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=baa30bd321ba0181&sr_order=hpe&ucfs=1&srpvid=baa30bd321ba0181&srepoch=1540518055&room1=A,A&hpos=7&hapos=952&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X952&from=searchresults;highlight_room=#hotelTmpl",Via Solferino 9,Central Station,00185 Rome,Italy,186,7.9,12:00,10:30,21:00,8:00,,TRUE,TRUE
492,Domus Urbis,"https://www.booking.com/hotel/it/domus-urbis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=44da118f17e700f4&sr_order=hpe&ucfs=1&srpvid=44da118f17e700f4&srepoch=1540520991&room1=A,A&hpos=4&hapos=304&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X304&from=searchresults;highlight_room=#hotelTmpl",Via della Bufalotta 550,Nomentano,00139 Rome,Italy,248,7.4,14:00,11:00,0:00,0:00,,TRUE,TRUE
493,L'Oasi Verde a San Pietro B&B,"https://www.booking.com/hotel/it/oasi-verde-a-san-pietro-b-amp-b.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=c7fd0c17e940016a&sr_order=hpe&ucfs=1&srpvid=c7fd0c17e940016a&srepoch=1540518192&room1=A,A&hpos=5&hapos=920&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X920&from=searchresults;highlight_room=#hotelTmpl",Via Ormisda 10 a,Vatican City - Prati,00165 Rome,Italy,53,8.2,12:00,10:30,20:00,7:00,,TRUE,TRUE
494,Rome New Home,"https://www.booking.com/hotel/it/rome-new-home.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=cd47132b826d0066&sr_order=hpe&ucfs=1&srpvid=cd47132b826d0066&srepoch=1540521816&room1=A,A&hpos=10&hapos=130&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X130&from=searchresults;highlight_room=#hotelTmpl",Via Salento 14,Nomentano,00162 Rome,Italy,315,8.8,12:00,10:00,19:00,7:30,,TRUE,TRUE
495,B&B Colosseum Rooms,"https://www.booking.com/hotel/it/colosseumrooms.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=726c0bf5c89b0057&sr_order=hpe&ucfs=1&srpvid=726c0bf5c89b0057&srepoch=1540518123&room1=A,A&hpos=2&hapos=932&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X932&from=searchresults;highlight_room=#hotelTmpl",Via Merulana 183,Rione Monti,00185 Rome,Italy,116,8.1,14:00,11:00,23:00,8:00,,TRUE,TRUE
496,By Me,"https://www.booking.com/hotel/it/by-me.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=6e7b0c9e7d7601c6&sr_order=hpe&ucfs=1&srpvid=6e7b0c9e7d7601c6&srepoch=1540518461&room1=A,A&hpos=4&hapos=859&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X859&from=searchresults;highlight_room=#hotelTmpl",67  Viale degli Ammiragli,null,00136 Rome,Italy,34,8.9,16:00,8:00,0:00,7:00,,TRUE,TRUE
497,Evergreen,"https://www.booking.com/hotel/it/evergreen.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=597e0d4b58730121&sr_order=hpe&ucfs=1&srpvid=597e0d4b58730121&srepoch=1540518807&room1=A,A&hpos=12&hapos=792&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X792&from=searchresults;highlight_room=#hotelTmpl",Via Milazzo 23 (Check-in at Via Marsala 64),Central Station,00185 Rome,Italy,298,7,12:00,11:00,23:00,5:00,,TRUE,TRUE
498,Hotel Demetra Capitolina,"https://www.booking.com/hotel/it/terni.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=dc9f0bb2d2880095&sr_order=hpe&ucfs=1&srpvid=dc9f0bb2d2880095&srepoch=1540517989&room1=A,A&hpos=13&hapos=973&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X973&from=searchresults;highlight_room=#hotelTmpl",Via Principe Amedeo 58,Central Station,00185 Rome,Italy,929,6.7,14:00,10:30,0:00,4:00,2,TRUE,FALSE
499,Holiday home  Top Floor Rome,"https://www.booking.com/hotel/it/emma-terrace.en-gb.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGg7iAEBmAEuwgEDYWJuyAEM2AEB6AEB-AELkgIBeagCBA&sid=59dbb86d99c3a360e751ad08c5a365bb&srpvid=f95012c30e200179&sr_order=hpe&ucfs=1&srpvid=f95012c30e200179&srepoch=1540521607&room1=A,A&hpos=11&hapos=176&dest_type=city&dest_id=-126693&srfid=144fa23f528523cc98c3c83d05170f2c585d0074X176&from=searchresults;highlight_room=#hotelTmpl",Via Prospero Farinacci 77  28 piano V,null,00163 Rome,Italy,42,9.5,14:00,10:00,20:00,9:00,,TRUE,FALSE
